service_id,date,exception_type
"T0#82","20210226","2"
"T0#82","20210301","2"
"T0#82","20210302","2"
"T0#82","20210303","2"
"T0#82","20210304","2"
"T0#82","20210305","2"
"T0#82","20210308","2"
"T0#82","20210309","2"
"T0#82","20210310","2"
"T0#82","20210311","2"
"T0#82","20210312","2"
"T0#82","20210315","2"
"T0#82","20210316","2"
"T0#82","20210317","2"
"T0#82","20210318","2"
"T0#82","20210319","2"
"T0#82","20210322","2"
"T0#82","20210323","2"
"T0#82","20210324","2"
"T0#82","20210325","2"
"T0#82","20210326","2"
"T0#82","20210329","2"
"T0#82","20210330","2"
"T0#82","20210331","2"
"T0#82","20210401","2"
"T0#82","20210402","2"
"T0#82","20210405","2"
"T0#82","20210406","2"
"T0#82","20210407","2"
"T0#82","20210408","2"
"T0#82","20210409","2"
"T0#82","20210412","2"
"T0#82","20210413","2"
"T0#82","20210414","2"
"T0#82","20210415","2"
"T0#82","20210416","2"
"T0#82","20210419","2"
"T0#82","20210420","2"
"T0#82","20210421","2"
"T0#82","20210422","2"
"T0#82","20210423","2"
"T0#82","20210426","2"
"T0#82","20210427","2"
"T0#82","20210428","2"
"T0#82","20210429","2"
"T0#82","20210430","2"
"T0#82","20210503","2"
"T0#82","20210504","2"
"T0#82","20210505","2"
"T0#82","20210513","2"
"T0#82","20210524","2"
"T0#82","20210603","2"
"T0#83","20210101","2"
"T0#83","20210106","2"
"T0#83","20210402","2"
"T0#83","20210405","2"
"T0#83","20210513","2"
"T0#83","20210524","2"
"T0#83","20210603","2"
"T0#84","20201224","2"
"T0#84","20201225","2"
"T0#84","20201231","2"
"T0#84","20210101","2"
"T0#84","20210106","2"
"T0#84","20210402","2"
"T0#84","20210405","2"
"T0#84","20210513","2"
"T0#84","20210517","2"
"T0#84","20210518","2"
"T0#84","20210519","2"
"T0#84","20210520","2"
"T0#84","20210521","2"
"T0#84","20210524","2"
"T0#84","20210525","2"
"T0#84","20210526","2"
"T0#84","20210527","2"
"T0#84","20210528","2"
"T0#84","20210531","2"
"T0#84","20210601","2"
"T0#84","20210602","2"
"T0#84","20210603","2"
"T0#84","20210604","2"
"T0#84","20210607","2"
"T0#84","20210608","2"
"T0#84","20210609","2"
"T0#84","20210610","2"
"T0#84","20210611","2"
"T0#85","20210524","2"
"T0#85","20210603","2"
"T0#86","20201224","2"
"T0#86","20201225","2"
"T0#86","20201231","2"
"T0#86","20210101","2"
"T0#86","20210106","2"
"T0#86","20210201","2"
"T0#86","20210202","2"
"T0#86","20210203","2"
"T0#86","20210204","2"
"T0#86","20210205","2"
"T0#86","20210208","2"
"T0#86","20210209","2"
"T0#86","20210210","2"
"T0#86","20210211","2"
"T0#86","20210212","2"
"T0#86","20210215","2"
"T0#86","20210216","2"
"T0#86","20210217","2"
"T0#86","20210218","2"
"T0#86","20210219","2"
"T0#86","20210222","2"
"T0#86","20210223","2"
"T0#86","20210224","2"
"T0#86","20210225","2"
"T0#86","20210226","2"
"T0#86","20210301","2"
"T0#86","20210302","2"
"T0#86","20210303","2"
"T0#86","20210304","2"
"T0#86","20210305","2"
"T0#86","20210308","2"
"T0#86","20210309","2"
"T0#86","20210310","2"
"T0#86","20210311","2"
"T0#86","20210312","2"
"T0#86","20210315","2"
"T0#86","20210316","2"
"T0#86","20210317","2"
"T0#86","20210318","2"
"T0#86","20210319","2"
"T0#86","20210322","2"
"T0#86","20210323","2"
"T0#86","20210324","2"
"T0#86","20210325","2"
"T0#86","20210326","2"
"T0#86","20210329","2"
"T0#86","20210330","2"
"T0#86","20210331","2"
"T0#86","20210401","2"
"T0#86","20210402","2"
"T0#86","20210405","2"
"T0#86","20210406","2"
"T0#86","20210407","2"
"T0#86","20210408","2"
"T0#86","20210409","2"
"T0#86","20210412","2"
"T0#86","20210413","2"
"T0#86","20210414","2"
"T0#86","20210415","2"
"T0#86","20210416","2"
"T0#86","20210419","2"
"T0#86","20210420","2"
"T0#86","20210421","2"
"T0#86","20210422","2"
"T0#86","20210423","2"
"T0#86","20210426","2"
"T0#86","20210427","2"
"T0#86","20210428","2"
"T0#86","20210429","2"
"T0#86","20210430","2"
"T0#86","20210503","2"
"T0#86","20210504","2"
"T0#86","20210505","2"
"T0#86","20210506","2"
"T0#86","20210507","2"
"T0#86","20210510","2"
"T0#86","20210511","2"
"T0#86","20210512","2"
"T0#86","20210513","2"
"T0#86","20210514","2"
"T0#86","20210517","2"
"T0#86","20210518","2"
"T0#86","20210519","2"
"T0#86","20210520","2"
"T0#86","20210521","2"
"T0#86","20210524","2"
"T0#86","20210525","2"
"T0#86","20210526","2"
"T0#86","20210527","2"
"T0#86","20210528","2"
"T0#86","20210531","2"
"T0#86","20210601","2"
"T0#86","20210602","2"
"T0#86","20210603","2"
"T0#86","20210604","2"
"T0#86","20210607","2"
"T0#86","20210608","2"
"T0#86","20210609","2"
"T0#86","20210610","2"
"T0#86","20210611","2"
"T0#87","20201224","2"
"T0#87","20201225","2"
"T0#87","20201231","2"
"T0#87","20210101","2"
"T0#87","20210106","2"
"T0#87","20210402","2"
"T0#87","20210405","2"
"T0#87","20210426","2"
"T0#87","20210427","2"
"T0#87","20210428","2"
"T0#87","20210429","2"
"T0#87","20210430","2"
"T0#87","20210503","2"
"T0#87","20210504","2"
"T0#87","20210505","2"
"T0#87","20210506","2"
"T0#87","20210507","2"
"T0#87","20210510","2"
"T0#87","20210511","2"
"T0#87","20210512","2"
"T0#87","20210513","2"
"T0#87","20210514","2"
"T0#87","20210517","2"
"T0#87","20210518","2"
"T0#87","20210519","2"
"T0#87","20210520","2"
"T0#87","20210521","2"
"T0#87","20210524","2"
"T0#87","20210525","2"
"T0#87","20210526","2"
"T0#87","20210527","2"
"T0#87","20210528","2"
"T0#87","20210531","2"
"T0#87","20210601","2"
"T0#87","20210602","2"
"T0#87","20210603","2"
"T0#87","20210604","2"
"T0#87","20210607","2"
"T0#88","20210513","2"
"T0#88","20210524","2"
"T0#88","20210603","2"
"T0#89","20210402","2"
"T0#89","20210405","2"
"T0#89","20210513","2"
"T0#89","20210524","2"
"T0#89","20210603","2"
"T0#89","20210614","2"
"T0#89","20210615","2"
"T0#89","20210616","2"
"T0#89","20210617","2"
"T0#89","20210618","2"
"T0#89","20210621","2"
"T0#89","20210622","2"
"T0#89","20210623","2"
"T0#89","20210624","2"
"T0#89","20210625","2"
"T0#89","20210628","2"
"T0#89","20210629","2"
"T0#89","20210630","2"
"T0#89","20210701","2"
"T0#89","20210702","2"
"T0#89","20210705","2"
"T0#89","20210706","2"
"T0#89","20210707","2"
"T0#89","20210708","2"
"T0#89","20210709","2"
"T0#89","20210712","2"
"T0#89","20210713","2"
"T0#89","20210714","2"
"T0#89","20210715","2"
"T0#89","20210716","2"
"T0#89","20210719","2"
"T0#89","20210720","2"
"T0#89","20210721","2"
"T0#89","20210722","2"
"T0#89","20210723","2"
"T0#89","20210726","2"
"T0#89","20210727","2"
"T0#89","20210728","2"
"T0#89","20210729","2"
"T0#89","20210730","2"
"T0#89","20210802","2"
"T0#89","20210803","2"
"T0#89","20210804","2"
"T0#89","20210805","2"
"T0#89","20210806","2"
"T0#89","20210809","2"
"T0#89","20210810","2"
"T0#89","20210811","2"
"T0#89","20210812","2"
"T0#89","20210813","2"
"T0#89","20210816","2"
"T0#89","20210817","2"
"T0#89","20210818","2"
"T0#89","20210819","2"
"T0#89","20210820","2"
"T0#89","20210823","2"
"T0#89","20210824","2"
"T0#89","20210825","2"
"T0#89","20210826","2"
"T0#89","20210827","2"
"T0#89","20210830","2"
"T0#89","20210831","2"
"T0#89","20210901","2"
"T0#89","20210902","2"
"T0#89","20210903","2"
"T0#89","20210906","2"
"T0#89","20210907","2"
"T0#89","20210908","2"
"T0#89","20210909","2"
"T0#89","20210910","2"
"T0#89","20210913","2"
"T0#89","20210914","2"
"T0#89","20210915","2"
"T0#89","20210916","2"
"T0#89","20210917","2"
"T0#89","20210920","2"
"T0#89","20210921","2"
"T0#89","20210922","2"
"T0#89","20210923","2"
"T0#89","20210924","2"
"T0#89","20210927","2"
"T0#89","20210928","2"
"T0#89","20210929","2"
"T0#89","20210930","2"
"T0#89","20211001","2"
"T0#89","20211004","2"
"T0#89","20211005","2"
"T0#89","20211006","2"
"T0#89","20211007","2"
"T0#89","20211008","2"
"T0#89","20211011","2"
"T0#89","20211012","2"
"T0#89","20211013","2"
"T0#89","20211014","2"
"T0#89","20211015","2"
"T0#89","20211018","2"
"T0#89","20211019","2"
"T0#89","20211020","2"
"T0#89","20211021","2"
"T0#89","20211022","2"
"T0#89","20211025","2"
"T0#89","20211026","2"
"T0#89","20211027","2"
"T0#89","20211028","2"
"T0#89","20211029","2"
"T0#89","20211101","2"
"T0#9","20211101","2"
"T0#90","20210524","2"
"T0#91","20210402","2"
"T0#91","20210405","2"
"T0#91","20210513","2"
"T0#91","20210517","2"
"T0#91","20210518","2"
"T0#91","20210519","2"
"T0#91","20210520","2"
"T0#91","20210521","2"
"T0#91","20210524","2"
"T0#91","20210525","2"
"T0#91","20210526","2"
"T0#91","20210527","2"
"T0#91","20210528","2"
"T0#91","20210531","2"
"T0#91","20210601","2"
"T0#91","20210602","2"
"T0#91","20210603","2"
"T0#91","20210604","2"
"T0#91","20210607","2"
"T0#91","20210608","2"
"T0#91","20210609","2"
"T0#91","20210610","2"
"T0#91","20210611","2"
"T0#92","20201224","2"
"T0#92","20201225","2"
"T0#92","20201231","2"
"T0#92","20210101","2"
"T0#92","20210106","2"
"T0#92","20210402","2"
"T0#92","20210405","2"
"T0#92","20210503","2"
"T0#92","20210504","2"
"T0#92","20210505","2"
"T0#92","20210506","2"
"T0#92","20210507","2"
"T0#92","20210510","2"
"T0#92","20210511","2"
"T0#92","20210512","2"
"T0#92","20210513","2"
"T0#92","20210514","2"
"T0#92","20210517","2"
"T0#92","20210518","2"
"T0#92","20210519","2"
"T0#92","20210520","2"
"T0#92","20210521","2"
"T0#92","20210524","2"
"T0#92","20210525","2"
"T0#92","20210526","2"
"T0#92","20210527","2"
"T0#92","20210528","2"
"T0#92","20210531","2"
"T0#92","20210601","2"
"T0#92","20210602","2"
"T0#92","20210603","2"
"T0#92","20210604","2"
"T0#92","20210607","2"
"T0#92","20210608","2"
"T0#92","20210609","2"
"T0#92","20210610","2"
"T0#92","20210611","2"
"T0#93","20210513","2"
"T0#93","20210524","2"
"T0#93","20210603","2"
"T0#94","20201224","2"
"T0#94","20201225","2"
"T0#94","20201231","2"
"T0#94","20210101","2"
"T0#94","20210106","2"
"T0#94","20210402","2"
"T0#94","20210405","2"
"T0#94","20210419","2"
"T0#94","20210420","2"
"T0#94","20210421","2"
"T0#94","20210422","2"
"T0#94","20210423","2"
"T0#94","20210426","2"
"T0#94","20210427","2"
"T0#94","20210428","2"
"T0#94","20210429","2"
"T0#94","20210430","2"
"T0#94","20210503","2"
"T0#94","20210504","2"
"T0#94","20210505","2"
"T0#94","20210506","2"
"T0#94","20210507","2"
"T0#94","20210510","2"
"T0#94","20210511","2"
"T0#94","20210512","2"
"T0#94","20210513","2"
"T0#94","20210514","2"
"T0#94","20210517","2"
"T0#94","20210518","2"
"T0#94","20210519","2"
"T0#94","20210520","2"
"T0#94","20210521","2"
"T0#94","20210524","2"
"T0#94","20210525","2"
"T0#94","20210526","2"
"T0#94","20210527","2"
"T0#94","20210528","2"
"T0#94","20210531","2"
"T0#94","20210601","2"
"T0#94","20210602","2"
"T0#94","20210603","2"
"T0#94","20210604","2"
"T0#94","20210607","2"
"T0#94","20210608","2"
"T0#94","20210609","2"
"T0#94","20210610","2"
"T0#94","20210611","2"
"T0#95","20210510","2"
"T0#95","20210511","2"
"T0#95","20210512","2"
"T0#95","20210513","2"
"T0#95","20210514","2"
"T0#95","20210517","2"
"T0#95","20210518","2"
"T0#95","20210519","2"
"T0#95","20210520","2"
"T0#95","20210521","2"
"T0#95","20210524","2"
"T0#95","20210525","2"
"T0#95","20210526","2"
"T0#95","20210527","2"
"T0#95","20210528","2"
"T0#95","20210531","2"
"T0#95","20210601","2"
"T0#95","20210602","2"
"T0#95","20210603","2"
"T0#95","20210604","2"
"T0#95","20210607","2"
"T0#95","20210608","2"
"T0#95","20210609","2"
"T0#95","20210610","2"
"T0#95","20210611","2"
"T0#96","20210513","2"
"T0#96","20210524","2"
"T0#96","20210603","2"
"T0#97","20201224","2"
"T0#97","20201225","2"
"T0#97","20201231","2"
"T0#97","20210101","2"
"T0#97","20210106","2"
"T0#97","20210401","2"
"T0#97","20210402","2"
"T0#97","20210405","2"
"T0#97","20210406","2"
"T0#97","20210407","2"
"T0#97","20210408","2"
"T0#97","20210409","2"
"T0#97","20210412","2"
"T0#97","20210413","2"
"T0#97","20210414","2"
"T0#97","20210415","2"
"T0#97","20210416","2"
"T0#97","20210419","2"
"T0#97","20210420","2"
"T0#97","20210421","2"
"T0#97","20210422","2"
"T0#97","20210423","2"
"T0#97","20210426","2"
"T0#97","20210427","2"
"T0#97","20210428","2"
"T0#97","20210429","2"
"T0#97","20210430","2"
"T0#97","20210503","2"
"T0#97","20210504","2"
"T0#97","20210505","2"
"T0#97","20210506","2"
"T0#97","20210507","2"
"T0#97","20210510","2"
"T0#97","20210511","2"
"T0#97","20210512","2"
"T0#97","20210513","2"
"T0#97","20210514","2"
"T0#97","20210517","2"
"T0#97","20210518","2"
"T0#97","20210519","2"
"T0#97","20210520","2"
"T0#97","20210521","2"
"T0#97","20210524","2"
"T0#97","20210525","2"
"T0#97","20210526","2"
"T0#97","20210527","2"
"T0#97","20210528","2"
"T0#97","20210531","2"
"T0#97","20210601","2"
"T0#97","20210602","2"
"T0#97","20210603","2"
"T0#97","20210604","2"
"T0#97","20210607","2"
"T0#97","20210608","2"
"T0#97","20210609","2"
"T0#97","20210610","2"
"T0#97","20210611","2"
"T0#99","20211101","2"
"T0+02","20201224","2"
"T0+02","20201231","2"
"T0+02","20210105","2"
"T0+02","20210106","2"
"T0+02","20210401","2"
"T0+02","20210405","2"
"T0+02","20210512","2"
"T0+02","20210513","2"
"T0+02","20210524","2"
"T0+02","20210602","2"
"T0+02","20210603","2"
"T0+02#1","20211101","2"
"T0+02#2","20201224","2"
"T0+02#2","20201231","2"
"T0+02#2","20210105","2"
"T0+02#2","20210106","2"
"T0+02#2","20210208","2"
"T0+02#2","20210209","2"
"T0+02#2","20210308","2"
"T0+02#2","20210309","2"
"T0+02#2","20210401","2"
"T0+02#2","20210405","2"
"T0+02#2","20210512","2"
"T0+02#2","20210513","2"
"T0+02#2","20210524","2"
"T0+02#2","20210602","2"
"T0+02#2","20210603","2"
"T0+02#20","20201224","2"
"T0+02#20","20201231","2"
"T0+02#20","20210105","2"
"T0+02#20","20210106","2"
"T0+02#20","20210120","2"
"T0+02#20","20210121","2"
"T0+02#20","20210201","2"
"T0+02#20","20210202","2"
"T0+02#20","20210203","2"
"T0+02#20","20210204","2"
"T0+02#20","20210401","2"
"T0+02#20","20210405","2"
"T0+02#20","20210512","2"
"T0+02#20","20210513","2"
"T0+02#20","20210524","2"
"T0+02#20","20210525","2"
"T0+02#20","20210526","2"
"T0+02#20","20210527","2"
"T0+02#20","20210531","2"
"T0+02#20","20210602","2"
"T0+02#20","20210603","2"
"T0+02#21","20201224","2"
"T0+02#21","20201231","2"
"T0+02#21","20210105","2"
"T0+02#21","20210106","2"
"T0+02#21","20210401","2"
"T0+02#21","20210405","2"
"T0+02#21","20210406","2"
"T0+02#21","20210407","2"
"T0+02#21","20210408","2"
"T0+02#21","20210412","2"
"T0+02#21","20210413","2"
"T0+02#21","20210414","2"
"T0+02#21","20210415","2"
"T0+02#21","20210419","2"
"T0+02#21","20210420","2"
"T0+02#21","20210421","2"
"T0+02#21","20210422","2"
"T0+02#21","20210426","2"
"T0+02#21","20210427","2"
"T0+02#21","20210428","2"
"T0+02#21","20210429","2"
"T0+02#21","20210503","2"
"T0+02#21","20210504","2"
"T0+02#21","20210505","2"
"T0+02#21","20210506","2"
"T0+02#21","20210510","2"
"T0+02#21","20210511","2"
"T0+02#21","20210512","2"
"T0+02#21","20210513","2"
"T0+02#21","20210517","2"
"T0+02#21","20210518","2"
"T0+02#21","20210519","2"
"T0+02#21","20210520","2"
"T0+02#21","20210524","2"
"T0+02#21","20210525","2"
"T0+02#21","20210526","2"
"T0+02#21","20210527","2"
"T0+02#21","20210531","2"
"T0+02#21","20210601","2"
"T0+02#21","20210602","2"
"T0+02#21","20210603","2"
"T0+02#21","20210607","2"
"T0+02#21","20210608","2"
"T0+02#21","20210609","2"
"T0+02#21","20210610","2"
"T0+02#24","20210512","2"
"T0+02#24","20210513","2"
"T0+02#24","20210524","2"
"T0+02#24","20210602","2"
"T0+02#24","20210603","2"
"T0+02#26","20201214","2"
"T0+02#26","20201215","2"
"T0+02#26","20201216","2"
"T0+02#26","20201217","2"
"T0+02#26","20201224","2"
"T0+02#26","20201231","2"
"T0+02#26","20210105","2"
"T0+02#26","20210106","2"
"T0+02#26","20210215","2"
"T0+02#26","20210401","2"
"T0+02#26","20210405","2"
"T0+02#26","20210511","2"
"T0+02#26","20210512","2"
"T0+02#26","20210513","2"
"T0+02#26","20210517","2"
"T0+02#26","20210518","2"
"T0+02#26","20210519","2"
"T0+02#26","20210520","2"
"T0+02#26","20210524","2"
"T0+02#26","20210525","2"
"T0+02#26","20210526","2"
"T0+02#26","20210527","2"
"T0+02#26","20210531","2"
"T0+02#26","20210601","2"
"T0+02#26","20210602","2"
"T0+02#26","20210603","2"
"T0+02#26","20210607","2"
"T0+02#26","20210608","2"
"T0+02#26","20210609","2"
"T0+02#26","20210610","2"
"T0+02#30","20210524","2"
"T0+02#30","20210602","2"
"T0+02#30","20210603","2"
"T0+02#31","20201214","2"
"T0+02#31","20201215","2"
"T0+02#31","20201216","2"
"T0+02#31","20201217","2"
"T0+02#31","20201224","2"
"T0+02#31","20201231","2"
"T0+02#31","20210105","2"
"T0+02#31","20210106","2"
"T0+02#31","20210201","2"
"T0+02#31","20210202","2"
"T0+02#31","20210203","2"
"T0+02#31","20210204","2"
"T0+02#31","20210208","2"
"T0+02#31","20210209","2"
"T0+02#31","20210210","2"
"T0+02#31","20210211","2"
"T0+02#31","20210215","2"
"T0+02#31","20210222","2"
"T0+02#31","20210223","2"
"T0+02#31","20210224","2"
"T0+02#31","20210225","2"
"T0+02#31","20210301","2"
"T0+02#31","20210302","2"
"T0+02#31","20210303","2"
"T0+02#31","20210304","2"
"T0+02#31","20210308","2"
"T0+02#31","20210309","2"
"T0+02#31","20210310","2"
"T0+02#31","20210311","2"
"T0+02#31","20210315","2"
"T0+02#31","20210316","2"
"T0+02#31","20210317","2"
"T0+02#31","20210318","2"
"T0+02#31","20210322","2"
"T0+02#31","20210323","2"
"T0+02#31","20210324","2"
"T0+02#31","20210325","2"
"T0+02#31","20210329","2"
"T0+02#31","20210330","2"
"T0+02#31","20210331","2"
"T0+02#31","20210401","2"
"T0+02#31","20210405","2"
"T0+02#31","20210406","2"
"T0+02#31","20210407","2"
"T0+02#31","20210408","2"
"T0+02#31","20210415","2"
"T0+02#31","20210419","2"
"T0+02#31","20210420","2"
"T0+02#31","20210421","2"
"T0+02#31","20210422","2"
"T0+02#31","20210426","2"
"T0+02#31","20210427","2"
"T0+02#31","20210428","2"
"T0+02#31","20210429","2"
"T0+02#31","20210512","2"
"T0+02#31","20210513","2"
"T0+02#31","20210517","2"
"T0+02#31","20210518","2"
"T0+02#31","20210519","2"
"T0+02#31","20210520","2"
"T0+02#31","20210524","2"
"T0+02#31","20210525","2"
"T0+02#31","20210526","2"
"T0+02#31","20210527","2"
"T0+02#31","20210531","2"
"T0+02#31","20210601","2"
"T0+02#31","20210602","2"
"T0+02#31","20210603","2"
"T0+02#31","20210607","2"
"T0+02#31","20210608","2"
"T0+02#31","20210609","2"
"T0+02#31","20210610","2"
"T0+02#44","20210524","2"
"T0+02#44","20210531","2"
"T0+02#44","20210601","2"
"T0+02#44","20210602","2"
"T0+02#44","20210603","2"
"T0+02#44","20210607","2"
"T0+02#44","20210608","2"
"T0+02#44","20210609","2"
"T0+02#44","20210610","2"
"T0+02#47","20210621","2"
"T0+02#47","20210622","2"
"T0+02#47","20210623","2"
"T0+02#47","20210624","2"
"T0+02#47","20210628","2"
"T0+02#47","20210629","2"
"T0+02#47","20210630","2"
"T0+02#47","20210701","2"
"T0+02#47","20210705","2"
"T0+02#47","20210706","2"
"T0+02#47","20210707","2"
"T0+02#47","20210708","2"
"T0+02#47","20210712","2"
"T0+02#47","20210713","2"
"T0+02#47","20210714","2"
"T0+02#47","20210715","2"
"T0+02#47","20210719","2"
"T0+02#47","20210720","2"
"T0+02#47","20210721","2"
"T0+02#47","20210722","2"
"T0+02#47","20210726","2"
"T0+02#47","20210727","2"
"T0+02#47","20210728","2"
"T0+02#47","20210729","2"
"T0+02#47","20210802","2"
"T0+02#47","20210803","2"
"T0+02#47","20210804","2"
"T0+02#47","20210805","2"
"T0+02#47","20210809","2"
"T0+02#47","20210810","2"
"T0+02#47","20210811","2"
"T0+02#47","20210812","2"
"T0+02#47","20210816","2"
"T0+02#47","20210817","2"
"T0+02#47","20210818","2"
"T0+02#47","20210819","2"
"T0+02#47","20210823","2"
"T0+02#47","20210824","2"
"T0+02#47","20210825","2"
"T0+02#47","20210826","2"
"T0+02#47","20210830","2"
"T0+02#47","20210831","2"
"T0+02#47","20210901","2"
"T0+02#47","20210902","2"
"T0+02#47","20210906","2"
"T0+02#47","20210907","2"
"T0+02#47","20210908","2"
"T0+02#47","20210909","2"
"T0+02#47","20211101","2"
"T0+02#53","20210705","2"
"T0+02#53","20210706","2"
"T0+02#53","20210707","2"
"T0+02#53","20210708","2"
"T0+02#53","20210712","2"
"T0+02#53","20210713","2"
"T0+02#53","20210714","2"
"T0+02#53","20210715","2"
"T0+02#53","20210719","2"
"T0+02#53","20210720","2"
"T0+02#53","20210721","2"
"T0+02#53","20210722","2"
"T0+02#53","20210726","2"
"T0+02#53","20210727","2"
"T0+02#53","20210728","2"
"T0+02#53","20210729","2"
"T0+02#53","20210802","2"
"T0+02#53","20210803","2"
"T0+02#53","20210804","2"
"T0+02#53","20210805","2"
"T0+02#53","20210809","2"
"T0+02#53","20210810","2"
"T0+02#53","20210811","2"
"T0+02#53","20210812","2"
"T0+02#53","20210816","2"
"T0+02#53","20210817","2"
"T0+02#53","20210818","2"
"T0+02#53","20210819","2"
"T0+02#53","20210823","2"
"T0+02#53","20210824","2"
"T0+02#53","20210825","2"
"T0+02#53","20210826","2"
"T0+02#53","20210830","2"
"T0+02#53","20210831","2"
"T0+02#53","20210901","2"
"T0+02#53","20210902","2"
"T0+02#53","20210906","2"
"T0+02#53","20210907","2"
"T0+02#53","20210908","2"
"T0+02#53","20210909","2"
"T0+02#53","20210913","2"
"T0+02#53","20210914","2"
"T0+02#53","20210915","2"
"T0+02#53","20210916","2"
"T0+02#53","20210920","2"
"T0+02#53","20210921","2"
"T0+02#53","20210922","2"
"T0+02#53","20210923","2"
"T0+02#53","20210927","2"
"T0+02#53","20210928","2"
"T0+02#53","20210929","2"
"T0+02#53","20210930","2"
"T0+02#53","20211004","2"
"T0+02#53","20211005","2"
"T0+02#53","20211006","2"
"T0+02#53","20211007","2"
"T0+02#53","20211011","2"
"T0+02#53","20211012","2"
"T0+02#53","20211013","2"
"T0+02#53","20211014","2"
"T0+02#53","20211018","2"
"T0+02#53","20211019","2"
"T0+02#53","20211020","2"
"T0+02#53","20211021","2"
"T0+02#53","20211025","2"
"T0+02#53","20211026","2"
"T0+02#53","20211027","2"
"T0+02#53","20211028","2"
"T0+02#53","20211101","2"
"T0+02#53","20211102","2"
"T0+02#53","20211103","2"
"T0+02#53","20211104","2"
"T0+02#54","20210720","2"
"T0+02#54","20210721","2"
"T0+02#54","20210722","2"
"T0+02#54","20210726","2"
"T0+02#54","20210727","2"
"T0+02#54","20210728","2"
"T0+02#54","20210729","2"
"T0+02#54","20210802","2"
"T0+02#54","20210803","2"
"T0+02#54","20210804","2"
"T0+02#54","20210805","2"
"T0+02#54","20210809","2"
"T0+02#54","20210810","2"
"T0+02#54","20210811","2"
"T0+02#54","20210812","2"
"T0+02#54","20210816","2"
"T0+02#54","20210817","2"
"T0+02#54","20210818","2"
"T0+02#54","20210819","2"
"T0+02#54","20210823","2"
"T0+02#54","20210824","2"
"T0+02#54","20210825","2"
"T0+02#54","20210826","2"
"T0+02#54","20210830","2"
"T0+02#54","20210831","2"
"T0+02#54","20210901","2"
"T0+02#54","20210902","2"
"T0+02#54","20210906","2"
"T0+02#54","20210907","2"
"T0+02#54","20210908","2"
"T0+02#54","20210909","2"
"T0+02#54","20211101","2"
"T0+02#61","20211101","2"
"T0+02#63","20210727","2"
"T0+02#65","20211101","2"
"T0+02#69","20211101","2"
"T0+02#7","20201224","2"
"T0+02#7","20201231","2"
"T0+02#7","20210105","2"
"T0+02#7","20210106","2"
"T0+02#7","20210112","2"
"T0+02#7","20210113","2"
"T0+02#7","20210114","2"
"T0+02#7","20210120","2"
"T0+02#7","20210121","2"
"T0+02#7","20210201","2"
"T0+02#7","20210202","2"
"T0+02#7","20210203","2"
"T0+02#7","20210204","2"
"T0+02#7","20210208","2"
"T0+02#7","20210209","2"
"T0+02#7","20210210","2"
"T0+02#7","20210211","2"
"T0+02#7","20210215","2"
"T0+02#7","20210216","2"
"T0+02#7","20210217","2"
"T0+02#7","20210218","2"
"T0+02#7","20210222","2"
"T0+02#7","20210223","2"
"T0+02#7","20210224","2"
"T0+02#7","20210225","2"
"T0+02#7","20210301","2"
"T0+02#7","20210302","2"
"T0+02#7","20210303","2"
"T0+02#7","20210304","2"
"T0+02#7","20210330","2"
"T0+02#7","20210331","2"
"T0+02#7","20210401","2"
"T0+02#7","20210405","2"
"T0+02#7","20210413","2"
"T0+02#7","20210426","2"
"T0+02#7","20210512","2"
"T0+02#7","20210513","2"
"T0+02#7","20210524","2"
"T0+02#7","20210525","2"
"T0+02#7","20210526","2"
"T0+02#7","20210527","2"
"T0+02#7","20210531","2"
"T0+02#7","20210602","2"
"T0+02#7","20210603","2"
"T0+02#71","20210621","2"
"T0+02#71","20210622","2"
"T0+02#71","20210623","2"
"T0+02#71","20210624","2"
"T0+02#73","20210712","2"
"T0+02#73","20210713","2"
"T0+02#73","20210714","2"
"T0+02#73","20210715","2"
"T0+02#73","20210719","2"
"T0+02#73","20210720","2"
"T0+02#73","20210721","2"
"T0+02#73","20210722","2"
"T0+02#73","20210726","2"
"T0+02#73","20210727","2"
"T0+02#73","20210728","2"
"T0+02#73","20210729","2"
"T0+02#73","20210802","2"
"T0+02#73","20210803","2"
"T0+02#73","20210804","2"
"T0+02#73","20210805","2"
"T0+02#73","20210809","2"
"T0+02#73","20210810","2"
"T0+02#73","20210811","2"
"T0+02#73","20210812","2"
"T0+02#73","20210816","2"
"T0+02#73","20210817","2"
"T0+02#73","20210818","2"
"T0+02#73","20210819","2"
"T0+02#73","20210823","2"
"T0+02#73","20210824","2"
"T0+02#73","20210825","2"
"T0+02#73","20210826","2"
"T0+02#73","20210830","2"
"T0+02#73","20210831","2"
"T0+02#73","20210901","2"
"T0+02#73","20210902","2"
"T0+02#73","20210906","2"
"T0+02#73","20210907","2"
"T0+02#73","20210908","2"
"T0+02#73","20210909","2"
"T0+02#73","20210913","2"
"T0+02#73","20210914","2"
"T0+02#73","20210915","2"
"T0+02#73","20210916","2"
"T0+02#73","20211101","2"
"T0+02#80","20210524","2"
"T0+02#80","20210602","2"
"T0+02#80","20210603","2"
"T0+02a#13","20210512","2"
"T0+02a#13","20210513","2"
"T0+02a#13","20210524","2"
"T0+02a#13","20210602","2"
"T0+02a#13","20210603","2"
"T0+02a#15","20210809","2"
"T0+02a#17","20211101","2"
"T0+02a#2","20210512","2"
"T0+02a#2","20210513","2"
